212,-1,1019.03,448.96,158.07,316.61,0.8454,0,1
212,-1,854.45,428.78,142.71,380.94,0.8413,0,1
212,-1,674.20,409.77,181.35,585.23,0.8402,0,1
212,-1,589.35,450.05,62.16,166.77,0.6587,0,1
212,-1,1190.84,443.14,41.23,105.25,0.3821,0,1
212,-1,1096.72,430.92,70.95,266.43,0.3628,0,1
212,-1,1831.84,466.65,78.41,184.99,0.3437,0,1
212,-1,509.28,447.09,38.21,113.47,0.3306,0,1
212,-1,1019.72,446.34,105.73,313.55,0.3250,0,1
212,-1,1669.03,406.91,112.03,228.93,0.3042,0,1
212,-1,1876.04,395.95,43.26,250.89,0.2894,0,1
