353,-1,76.36,445.06,205.82,337.00,0.8770,0,1
353,-1,1064.37,398.64,200.59,620.86,0.8502,0,1
353,-1,898.28,422.65,160.55,516.58,0.8485,0,1
353,-1,0.09,445.92,74.52,412.79,0.7575,0,1
353,-1,364.36,399.35,112.52,394.61,0.7236,0,1
353,-1,673.21,486.76,51.68,118.49,0.4586,0,1
353,-1,736.78,491.04,42.76,111.85,0.4580,0,1
353,-1,1516.82,431.72,38.73,112.38,0.4193,0,1
353,-1,1849.39,474.12,54.80,177.74,0.3135,0,1
353,-1,1669.45,427.99,113.57,209.41,0.3078,0,1
353,-1,1865.54,386.85,54.00,261.58,0.2915,0,1
353,-1,479.22,448.55,44.23,113.79,0.2803,0,1
