309,-1,1296.48,430.06,140.82,270.87,0.8554,0,1
309,-1,1676.20,420.88,241.31,504.74,0.8481,0,1
309,-1,1016.50,400.37,226.71,614.59,0.8309,0,1
309,-1,0.00,395.64,119.18,468.64,0.8147,0,1
309,-1,871.70,415.84,149.92,523.48,0.8133,0,1
309,-1,787.94,446.73,75.20,208.90,0.7658,0,1
309,-1,1629.39,407.40,128.97,410.07,0.6054,0,1
309,-1,734.25,479.87,49.28,119.05,0.4822,0,1
309,-1,375.88,465.37,46.29,109.30,0.4413,0,1
309,-1,1190.67,437.34,39.42,112.04,0.4280,0,1
309,-1,500.53,452.69,40.06,109.23,0.4095,0,1
309,-1,1297.12,422.03,41.99,127.23,0.2600,0,1
