390,-1,44.41,431.98,163.46,366.19,0.8393,0,1
390,-1,554.24,410.94,140.33,353.17,0.8364,0,1
390,-1,374.96,447.51,165.93,293.89,0.8071,0,1
390,-1,1031.76,397.06,306.55,621.18,0.7995,0,1
390,-1,962.65,419.76,139.57,517.42,0.7494,0,1
390,-1,292.27,440.15,99.03,358.70,0.6586,0,1
390,-1,732.62,472.57,45.37,131.08,0.5227,0,1
390,-1,933.47,434.93,53.79,150.88,0.3944,0,1
390,-1,249.17,442.15,143.69,347.87,0.3685,0,1
390,-1,682.53,468.86,48.82,122.18,0.2790,0,1
390,-1,1830.68,471.75,71.47,169.51,0.2714,0,1
