534,-1,796.23,439.12,120.04,245.56,0.8133,0,1
534,-1,1454.95,414.37,205.88,655.68,0.8121,0,1
534,-1,1009.65,444.66,121.78,278.03,0.7826,0,1
534,-1,921.19,413.05,82.13,290.37,0.7345,0,1
534,-1,1681.84,364.85,237.55,704.72,0.7190,0,1
534,-1,1098.72,441.17,76.47,239.48,0.6331,0,1
534,-1,1601.33,421.54,158.07,603.30,0.5908,0,1
534,-1,661.11,454.05,40.47,117.85,0.5711,0,1
534,-1,574.35,452.77,33.92,85.36,0.4322,0,1
534,-1,716.98,458.71,23.77,84.23,0.3502,0,1
534,-1,543.03,454.63,28.93,80.82,0.3346,0,1
