389,-1,25.84,429.49,183.09,372.39,0.8844,0,1
389,-1,550.19,413.22,142.64,352.51,0.8589,0,1
389,-1,361.27,446.84,174.13,298.36,0.8375,0,1
389,-1,1018.34,397.68,322.35,620.04,0.7961,0,1
389,-1,968.63,419.45,135.71,517.37,0.7377,0,1
389,-1,287.34,436.87,101.38,362.12,0.7168,0,1
389,-1,732.46,472.96,47.24,129.49,0.5640,0,1
389,-1,243.67,437.67,142.34,357.70,0.3965,0,1
389,-1,686.47,466.31,44.97,125.66,0.3432,0,1
389,-1,1668.36,413.26,117.25,223.59,0.2706,0,1
389,-1,1827.97,471.58,75.44,170.47,0.2590,0,1
389,-1,1866.99,386.42,52.56,259.90,0.2535,0,1
