312,-1,1020.69,403.11,229.28,614.80,0.8395,0,1
312,-1,1679.64,427.08,239.82,513.95,0.8323,0,1
312,-1,868.58,418.69,152.22,523.78,0.8251,0,1
312,-1,0.05,395.82,125.97,462.71,0.8203,0,1
312,-1,1285.44,430.52,114.28,262.28,0.8171,0,1
312,-1,799.42,447.21,68.02,207.67,0.7667,0,1
312,-1,1642.60,407.12,130.76,410.48,0.5421,0,1
312,-1,1191.02,437.01,42.38,113.45,0.5039,0,1
312,-1,734.82,478.26,47.15,120.04,0.4775,0,1
312,-1,496.27,454.19,41.38,107.34,0.3422,0,1
312,-1,377.81,464.89,42.54,106.37,0.3258,0,1
312,-1,685.29,485.66,46.30,119.33,0.2741,0,1
