464,-1,1420.05,423.04,158.03,377.85,0.8670,0,1
464,-1,1173.81,405.65,293.42,666.99,0.8613,0,1
464,-1,1109.63,414.97,156.48,555.16,0.8047,0,1
464,-1,684.32,436.13,111.12,294.38,0.7974,0,1
464,-1,212.82,358.30,387.42,712.72,0.7816,0,1
464,-1,807.84,409.51,111.72,295.01,0.7083,0,1
464,-1,570.50,434.39,92.87,268.33,0.5139,0,1
464,-1,513.60,451.33,71.78,190.88,0.3779,0,1
464,-1,1873.79,394.12,45.49,254.51,0.3220,0,1
464,-1,1856.59,385.21,62.94,261.89,0.3111,0,1
464,-1,1045.26,431.01,45.27,142.63,0.2874,0,1
