542,-1,918.17,415.14,127.83,290.66,0.8118,0,1
542,-1,822.87,429.57,103.62,247.73,0.7968,0,1
542,-1,1471.70,406.24,257.42,662.48,0.7948,0,1
542,-1,1801.74,386.57,117.45,683.84,0.7521,0,1
542,-1,1040.15,433.71,123.89,290.78,0.7092,0,1
542,-1,655.74,455.61,38.36,113.65,0.6049,0,1
542,-1,1643.74,398.33,180.86,648.68,0.5768,0,1
542,-1,577.25,458.48,33.38,80.41,0.4476,0,1
542,-1,711.81,453.69,28.19,90.03,0.4371,0,1
542,-1,542.78,460.74,30.34,74.01,0.4165,0,1
542,-1,1117.53,443.79,65.30,232.41,0.4114,0,1
542,-1,701.18,459.97,30.21,79.37,0.3082,0,1
