316,-1,25.28,401.30,213.90,454.15,0.8884,0,1
316,-1,1792.20,416.56,126.96,526.30,0.8324,0,1
316,-1,864.46,420.29,162.95,527.97,0.8107,0,1
316,-1,1036.29,400.35,214.75,615.67,0.8067,0,1
316,-1,803.09,445.94,84.96,210.07,0.8041,0,1
316,-1,1272.59,429.48,77.37,262.25,0.7702,0,1
316,-1,1195.41,442.95,42.80,107.95,0.5543,0,1
316,-1,1425.79,438.49,35.23,108.87,0.5289,0,1
316,-1,731.82,478.45,51.99,120.25,0.4797,0,1
316,-1,497.30,450.65,41.99,111.08,0.4312,0,1
316,-1,1681.17,411.19,146.92,384.41,0.3975,0,1
316,-1,676.35,487.49,52.07,120.53,0.3173,0,1
316,-1,376.47,462.10,44.46,110.79,0.2995,0,1
316,-1,1651.34,406.70,201.22,486.47,0.2586,0,1
