574,-1,1675.52,400.77,243.98,673.08,0.9009,0,1
574,-1,1151.96,438.55,138.81,278.28,0.7925,0,1
574,-1,1023.41,431.26,116.18,269.65,0.7763,0,1
574,-1,941.16,435.52,101.63,243.70,0.6885,0,1
574,-1,718.81,445.86,37.30,101.90,0.5584,0,1
574,-1,546.17,451.95,33.05,89.06,0.4902,0,1
574,-1,584.76,456.69,32.27,83.70,0.4810,0,1
574,-1,638.06,455.88,33.99,103.35,0.4264,0,1
574,-1,1112.01,430.13,44.36,146.01,0.3849,0,1
574,-1,1838.40,428.94,81.25,440.57,0.3525,0,1
574,-1,1834.67,425.45,84.63,282.11,0.2803,0,1
