341,-1,1061.29,396.43,197.10,621.82,0.8551,0,1
341,-1,238.29,416.84,214.84,405.52,0.8468,0,1
341,-1,880.27,421.21,162.79,522.80,0.8231,0,1
341,-1,0.02,444.27,151.39,340.82,0.8037,0,1
341,-1,734.37,486.41,44.43,114.53,0.4936,0,1
341,-1,1483.19,432.16,47.18,114.22,0.4645,0,1
341,-1,675.11,490.04,49.55,116.12,0.3521,0,1
341,-1,1831.68,473.40,71.73,167.63,0.3193,0,1
341,-1,1876.46,391.37,42.84,255.61,0.2770,0,1
341,-1,485.47,445.94,39.98,118.85,0.2630,0,1
341,-1,1849.05,478.90,54.76,171.92,0.2620,0,1
