539,-1,808.80,435.63,113.59,248.99,0.8059,0,1
539,-1,1777.11,383.81,142.26,691.39,0.7837,0,1
539,-1,920.23,410.96,103.91,294.80,0.7736,0,1
539,-1,1458.71,410.79,230.05,657.72,0.7714,0,1
539,-1,1010.09,441.97,128.30,279.71,0.7711,0,1
539,-1,1632.00,419.96,159.44,611.15,0.5799,0,1
539,-1,1113.46,440.38,68.33,233.13,0.5621,0,1
539,-1,656.79,456.94,38.75,111.26,0.5595,0,1
539,-1,581.84,459.10,29.77,77.69,0.3857,0,1
539,-1,544.49,465.50,30.08,68.99,0.3484,0,1
539,-1,716.18,451.88,28.20,89.93,0.3031,0,1
