1.00,1337.59,418.75,1499.46,785.62
1.00,583.73,447.52,674.57,708.18
1.00,1457.22,434.88,1595.47,762.81
1.00,439.48,445.44,550.02,719.35
1.00,732.28,458.53,769.48,571.08
1.00,1255.15,433.76,1298.26,549.13
1.00,1876.55,395.18,1919.29,643.76
2.00,1341.37,416.16,1508.39,786.22
2.00,583.97,448.25,676.45,707.85
2.00,437.29,445.06,549.73,720.12
2.00,1456.78,433.33,1598.38,764.19
2.00,733.10,465.36,770.18,571.70
2.00,1255.61,429.16,1300.30,548.91
2.00,1875.97,395.19,1919.30,648.17
3.00,1341.94,420.54,1521.13,798.32
3.00,583.38,447.35,675.92,708.11
3.00,435.07,443.03,555.22,721.43
3.00,1474.93,435.26,1604.72,767.41
3.00,732.45,460.71,770.52,570.87
3.00,1255.66,431.99,1294.65,547.82
4.00,1347.81,421.73,1526.89,800.91
4.00,582.46,447.73,675.65,708.42
4.00,435.17,441.73,561.27,721.20
4.00,1484.77,428.61,1597.27,769.45
4.00,733.09,461.60,770.07,570.94
4.00,1255.74,432.71,1294.34,547.74
5.00,1353.39,418.06,1526.32,802.29
5.00,582.38,448.57,675.21,708.26
5.00,435.75,443.37,566.07,721.64
5.00,1489.38,430.24,1599.14,771.13
5.00,734.26,467.69,768.17,570.17
5.00,1255.59,431.08,1295.15,548.62
6.00,1360.93,413.29,1530.81,801.91
6.00,583.39,448.19,674.82,708.01
6.00,434.29,443.92,568.38,723.32
6.00,1500.16,427.59,1594.62,772.02
6.00,734.18,468.07,768.28,570.92
6.00,1255.83,432.95,1295.23,548.57
6.00,1013.54,423.91,1058.04,530.76
6.00,694.26,465.35,740.07,602.94
7.00,1374.65,412.74,1529.17,802.96
7.00,583.52,447.05,675.08,708.37
7.00,436.64,441.36,566.93,723.46
7.00,1503.97,432.02,1608.18,768.19
7.00,734.08,464.83,769.38,571.31
7.00,1255.39,432.72,1292.35,547.62
7.00,1012.34,423.46,1057.72,530.86
7.00,653.27,456.19,719.94,645.49
7.00,1830.93,478.89,1889.01,634.65
7.00,1880.92,398.95,1919.28,637.48
7.00,1087.37,444.27,1136.29,587.66
8.00,1391.65,414.04,1529.98,802.16
8.00,583.68,446.99,674.96,708.50
8.00,441.44,445.28,568.08,724.23
8.00,1511.27,427.59,1602.58,772.55
8.00,733.73,461.26,769.24,570.56
8.00,1255.47,435.16,1291.64,547.38
8.00,1378.88,437.87,1419.24,561.02
8.00,691.70,460.08,738.31,603.57
8.00,654.68,456.15,723.56,636.89
8.00,1870.74,384.86,1919.53,648.64
8.00,1829.31,478.43,1891.85,635.81
9.00,1405.17,413.04,1533.91,798.86
9.00,583.15,446.75,674.04,708.99
9.00,437.98,445.56,569.65,723.83
9.00,1496.25,426.01,1605.38,773.82
9.00,1380.91,435.58,1420.34,560.25
9.00,733.83,467.07,768.64,571.40
9.00,1253.78,431.93,1290.97,547.63
9.00,1011.18,425.39,1056.73,531.06
9.00,654.58,455.78,721.57,645.94
9.00,1876.11,387.80,1919.31,644.62
9.00,1084.10,448.65,1134.39,589.67
9.00,1858.09,384.99,1919.56,652.38
10.00,1413.02,409.36,1535.37,797.09
10.00,584.39,446.15,675.86,709.41
10.00,440.12,445.87,571.22,722.94
10.00,1514.39,424.09,1619.76,776.67
10.00,1380.08,432.47,1424.63,563.18
10.00,1253.64,439.11,1290.28,548.50
10.00,733.95,468.71,768.35,570.96
10.00,655.47,454.39,724.01,646.64
10.00,1082.12,448.80,1134.36,591.20
10.00,690.25,459.35,732.73,605.16
11.00,584.96,445.93,675.83,709.26
11.00,441.63,445.35,571.39,722.82
11.00,1427.24,410.01,1546.18,801.44
11.00,1534.59,422.26,1627.88,769.83
11.00,1253.48,439.58,1290.41,548.63
11.00,1383.44,434.69,1425.52,563.50
11.00,733.82,466.96,768.14,570.59
11.00,1011.23,425.41,1057.76,531.47
11.00,655.46,453.11,724.51,649.06
11.00,1082.14,448.14,1134.61,591.65
11.00,687.58,458.33,731.90,605.74
11.00,1876.91,391.52,1919.31,641.30
12.00,442.13,445.12,572.54,724.36
12.00,584.46,445.20,676.17,709.77
12.00,1537.44,423.27,1634.82,771.26
12.00,1438.36,407.81,1553.94,796.64
12.00,732.58,463.24,768.32,571.66
12.00,1253.79,429.64,1292.78,546.48
12.00,1383.37,436.10,1427.76,561.88
12.00,656.55,454.46,725.96,648.33
12.00,687.88,459.58,732.29,605.86
12.00,1875.90,389.78,1919.32,643.92
12.00,1082.22,447.28,1135.07,591.04
12.00,1857.53,385.82,1919.56,651.95
13.00,444.66,442.84,571.94,724.79
13.00,584.51,444.41,676.80,709.95
13.00,1450.67,412.05,1567.51,797.72
13.00,1540.08,421.90,1651.51,782.47
13.00,732.21,460.36,768.11,573.59
13.00,1383.37,436.19,1426.49,559.36
13.00,1253.50,433.63,1291.68,546.66
13.00,658.35,452.24,726.63,649.52
13.00,1083.90,445.99,1134.38,591.35
13.00,1674.71,424.06,1787.61,638.82
13.00,684.24,456.09,731.63,604.79
14.00,582.35,445.42,674.98,708.41
14.00,445.74,442.47,572.72,728.71
14.00,1546.28,419.89,1682.07,789.89
14.00,1453.63,410.78,1576.63,790.80
14.00,731.28,460.21,768.46,574.43
14.00,1253.88,427.86,1293.09,547.64
14.00,659.51,451.73,727.79,644.22
14.00,1386.42,431.44,1430.70,562.97
14.00,677.24,455.25,732.06,604.05
14.00,1084.09,447.72,1135.06,590.70
15.00,582.30,445.11,675.09,707.66
15.00,448.19,444.53,573.28,728.22
15.00,1543.62,422.11,1704.59,794.72
15.00,1448.76,404.27,1561.94,799.56
15.00,730.85,453.45,768.89,573.76
15.00,1254.09,431.10,1291.48,545.77
15.00,659.90,449.54,728.38,648.73
15.00,1881.67,398.71,1919.29,638.70
15.00,682.57,451.84,734.79,603.90
15.00,1084.33,446.40,1135.80,589.19
16.00,582.88,444.87,674.41,708.43
16.00,1565.49,425.89,1729.45,795.93
16.00,446.97,443.27,564.78,729.75
16.00,1463.19,415.67,1572.60,794.65
16.00,1253.24,432.98,1289.78,546.38
16.00,730.69,459.95,767.12,578.23
16.00,1390.23,427.51,1439.58,558.82
16.00,1449.46,409.99,1538.93,800.95
16.00,661.33,448.53,728.71,646.34
16.00,684.98,452.51,732.08,603.64
16.00,1453.81,415.66,1627.62,801.50
16.00,1084.77,442.16,1136.80,590.54
16.00,1885.12,400.90,1919.30,639.90
16.00,1832.69,478.03,1895.11,635.66
17.00,582.99,445.39,674.29,708.63
17.00,1577.37,424.32,1745.29,797.57
17.00,449.22,443.04,565.00,731.34
17.00,1453.17,411.68,1600.84,801.11
17.00,729.13,456.07,766.56,579.73
17.00,1252.85,430.97,1289.66,546.29
17.00,1463.74,413.21,1667.99,807.13
17.00,660.73,448.98,730.06,652.30
17.00,1388.92,431.02,1437.15,557.06
17.00,684.37,451.80,733.11,603.09
17.00,1453.08,413.74,1555.79,801.44
18.00,583.47,446.24,674.84,710.25
18.00,1453.26,421.70,1673.72,813.51
18.00,1584.77,430.64,1742.78,795.24
18.00,449.53,444.08,563.89,731.97
18.00,728.34,456.93,765.82,578.31
18.00,1252.50,433.46,1288.86,546.03
18.00,660.92,448.43,729.22,647.27
19.00,583.83,445.49,675.79,711.51
19.00,450.83,446.72,566.08,730.03
19.00,1579.99,445.35,1753.41,797.41
19.00,1457.46,411.63,1646.20,801.26
19.00,726.90,459.31,766.09,576.82
19.00,1252.45,435.48,1287.94,546.36
19.00,661.47,450.51,728.36,647.16
19.00,672.96,453.92,732.10,605.13
20.00,584.97,445.56,678.59,711.36
20.00,456.35,447.21,569.25,727.18
20.00,1458.32,412.40,1633.41,799.06
20.00,1600.65,448.28,1757.91,801.00
20.00,726.53,455.64,766.47,575.48
20.00,1252.17,434.71,1288.21,546.38
20.00,662.02,448.55,729.25,653.91
20.00,1415.85,452.36,1450.10,559.78
20.00,673.78,451.19,731.57,607.04
20.00,1876.03,395.29,1919.27,642.53
21.00,584.62,444.66,685.11,711.21
21.00,458.30,448.07,569.66,725.80
21.00,1623.99,438.34,1756.61,801.75
21.00,1460.22,413.28,1698.13,816.48
21.00,724.82,456.49,766.36,577.27
21.00,1252.08,434.58,1288.37,546.42
21.00,1417.06,448.20,1451.30,561.00
21.00,661.91,451.07,731.17,649.40
21.00,1460.07,412.73,1630.31,806.86
21.00,1833.27,478.58,1896.21,636.52
22.00,584.81,445.42,687.52,711.09
22.00,461.42,448.13,570.86,728.14
22.00,1634.94,426.84,1760.05,801.45
22.00,1462.31,411.52,1653.75,808.35
22.00,1251.45,434.10,1287.29,546.15
22.00,1416.32,429.02,1459.02,560.60
22.00,723.78,462.61,767.28,576.34
22.00,1875.66,394.96,1919.33,643.58
22.00,663.50,453.17,728.44,623.78
22.00,1084.98,447.03,1132.20,590.65
22.00,679.39,456.61,729.13,606.47
22.00,1859.95,389.74,1919.57,651.82
23.00,584.54,445.56,689.41,711.01
23.00,1467.73,409.77,1649.98,804.92
23.00,464.74,449.13,575.09,727.67
23.00,1638.87,429.78,1759.36,802.44
23.00,1251.14,438.95,1285.28,545.90
23.00,721.22,465.95,767.58,575.61
23.00,1418.37,434.02,1465.56,560.60
23.00,1858.21,391.07,1919.58,652.14
23.00,1830.24,477.15,1900.10,637.87
23.00,1880.84,398.78,1919.31,643.16
23.00,1085.73,449.78,1132.84,590.89
24.00,584.54,445.24,687.48,710.44
24.00,1648.94,422.48,1758.97,804.54
24.00,465.76,448.76,579.76,729.17
24.00,1250.53,438.71,1285.35,545.82
24.00,1476.39,410.02,1668.88,807.57
24.00,722.65,466.51,768.82,572.83
24.00,1455.60,465.80,1487.59,556.89
24.00,1083.18,452.74,1132.52,591.72
24.00,1522.12,410.80,1688.16,806.31
24.00,1831.48,475.51,1899.07,638.66
25.00,1657.02,418.49,1766.97,800.86
25.00,584.72,444.64,685.89,710.83
25.00,461.85,446.44,579.37,725.55
25.00,1485.98,407.28,1676.51,810.73
25.00,1250.01,443.64,1286.20,543.96
25.00,718.41,465.88,767.74,573.57
25.00,1455.45,464.21,1490.46,557.00
25.00,660.65,453.69,725.34,675.91
25.00,1832.36,475.88,1898.50,640.18
25.00,1084.10,448.53,1131.89,592.69
26.00,1497.25,405.41,1703.10,817.82
26.00,464.34,446.31,585.43,727.97
26.00,586.24,445.14,686.85,710.38
26.00,1667.43,413.29,1776.11,798.80
26.00,1250.15,442.99,1286.50,543.27
26.00,717.21,465.60,769.72,574.35
26.00,1459.50,458.68,1496.45,558.40
26.00,1083.83,450.48,1133.54,592.54
26.00,1832.00,475.64,1897.55,639.60
26.00,661.23,453.39,726.78,670.97
27.00,1514.21,406.32,1701.20,821.65
27.00,464.48,446.26,583.87,725.88
27.00,587.11,446.44,686.00,711.86
27.00,1675.34,410.55,1784.98,799.21
27.00,1250.56,442.43,1286.51,543.76
27.00,719.93,465.42,769.50,570.72
27.00,1463.93,455.03,1498.94,557.39
27.00,494.29,452.81,586.71,715.93
27.00,1832.92,474.96,1894.21,641.57
27.00,663.76,453.94,727.51,658.84
27.00,1084.75,451.40,1133.27,592.02
27.00,1426.54,442.54,1478.24,557.96
28.00,1534.96,411.52,1705.56,820.69
28.00,588.21,443.31,689.20,714.45
28.00,1678.54,412.42,1799.40,803.58
28.00,467.00,445.46,584.74,728.38
28.00,1250.62,441.20,1284.78,547.51
28.00,719.41,462.05,769.85,571.79
28.00,497.39,452.45,587.12,716.60
28.00,1423.65,440.38,1478.20,559.39
28.00,1551.91,441.52,1586.35,557.21
28.00,1469.09,456.54,1501.34,557.72
28.00,1086.91,446.27,1136.27,589.89
28.00,667.62,454.67,729.14,663.68
28.00,1851.82,484.47,1905.31,654.63
28.00,1858.67,393.36,1919.53,655.48
29.00,1557.22,395.30,1713.90,822.29
29.00,1675.75,430.67,1815.35,798.66
29.00,588.74,444.11,688.27,712.84
29.00,468.09,444.47,586.65,727.81
29.00,1429.05,436.86,1484.90,559.42
29.00,1250.41,441.65,1284.65,548.16
29.00,721.55,463.04,767.78,574.07
29.00,500.72,453.88,588.36,716.90
29.00,1442.22,441.00,1491.51,558.74
29.00,1554.86,455.36,1589.55,565.01
29.00,1086.53,446.67,1135.93,591.05
29.00,1460.78,440.76,1496.85,559.08
30.00,1580.03,393.76,1732.36,823.82
30.00,589.45,442.79,690.73,713.01
30.00,471.12,443.90,586.44,726.42
30.00,1431.73,433.67,1483.84,559.20
30.00,1676.51,424.49,1841.81,801.37
30.00,1250.58,441.24,1284.52,546.89
30.00,720.62,461.99,766.20,573.56
30.00,500.84,453.81,589.27,715.79
30.00,1477.64,449.93,1507.10,538.00
30.00,1856.00,389.43,1919.60,657.26
30.00,1556.55,459.66,1590.43,560.41
30.00,1084.65,445.04,1137.02,591.17
31.00,1599.17,396.04,1753.72,822.39
31.00,1678.00,411.32,1892.96,810.59
31.00,590.35,443.17,693.30,712.31
31.00,471.77,443.85,586.96,730.74
31.00,1442.00,434.19,1485.55,559.11
31.00,720.21,457.75,764.14,575.69
31.00,1250.76,442.01,1284.99,547.41
31.00,1481.37,446.62,1512.54,537.92
31.00,501.24,454.13,588.95,721.47
31.00,1857.60,386.89,1919.55,654.89
32.00,1606.22,398.15,1773.69,834.98
32.00,1716.63,415.64,1909.02,808.32
32.00,591.92,443.63,693.16,711.33
32.00,480.78,444.40,586.59,740.69
32.00,1447.29,433.73,1487.76,559.47
32.00,720.43,460.34,762.12,578.48
32.00,1250.72,442.58,1284.62,547.86
32.00,1484.63,440.39,1517.10,534.62
32.00,1084.73,444.59,1137.60,590.82
33.00,1608.93,394.39,1787.86,841.64
33.00,592.72,444.07,694.88,713.45
33.00,1729.75,414.51,1918.22,813.94
33.00,470.03,443.28,587.22,738.46
33.00,1449.57,434.19,1488.35,557.78
33.00,1250.54,442.63,1284.87,548.50
33.00,1486.38,439.17,1520.52,544.63
33.00,718.15,459.60,761.09,578.45
33.00,1850.06,478.81,1919.52,656.43
33.00,683.52,454.97,736.31,653.61
34.00,1615.23,395.88,1804.62,846.11
34.00,601.38,443.63,695.41,712.58
34.00,477.72,443.39,586.96,740.21
34.00,1453.24,432.94,1493.62,558.13
34.00,1251.19,441.26,1285.17,548.12
34.00,1736.01,431.97,1918.68,818.35
34.00,684.61,454.83,735.48,655.14
34.00,1488.25,441.61,1523.58,534.12
34.00,717.45,459.42,759.62,581.81
35.00,1618.41,395.40,1817.48,842.38
35.00,1759.71,437.28,1917.51,828.74
35.00,603.21,442.61,698.01,711.55
35.00,472.96,443.47,586.73,741.26
35.00,1455.53,434.07,1494.39,556.30
35.00,1251.66,440.67,1285.17,547.98
35.00,685.41,453.43,735.18,657.94
35.00,1492.68,443.89,1524.09,536.08
35.00,500.58,450.77,589.42,724.80
35.00,717.00,460.02,758.98,579.81
36.00,1623.09,395.38,1852.09,861.92
36.00,604.44,444.94,697.88,712.95
36.00,1772.00,416.43,1916.74,824.70
36.00,474.32,443.76,586.99,741.19
36.00,1458.39,434.52,1497.55,560.12
36.00,1251.65,440.03,1285.47,548.57
36.00,685.37,455.63,737.97,655.48
36.00,502.67,450.73,590.36,726.12
36.00,717.17,460.19,759.35,578.76
37.00,1629.73,398.84,1886.29,868.80
37.00,609.09,445.21,697.30,712.51
37.00,469.79,445.21,588.06,739.92
37.00,1461.17,434.61,1501.74,559.47
37.00,1251.66,438.73,1286.19,547.57
37.00,1784.70,455.65,1916.49,817.05
37.00,684.18,461.16,740.58,651.52
38.00,1628.33,398.65,1907.51,873.92
38.00,611.60,446.79,697.30,713.51
38.00,1463.65,432.16,1503.22,555.84
38.00,466.60,445.46,588.95,735.87
38.00,1252.03,434.81,1287.62,547.11
38.00,1803.69,432.58,1919.58,817.92
38.00,685.83,465.81,742.43,654.49
38.00,1838.05,427.84,1919.56,817.74
38.00,505.14,451.90,591.35,726.82
39.00,1629.30,403.70,1900.61,874.22
39.00,612.34,446.41,699.20,713.40
39.00,1462.74,432.80,1505.88,556.52
39.00,1812.11,443.88,1919.37,814.40
39.00,467.87,446.41,590.07,738.85
39.00,1253.90,429.01,1294.93,546.83
39.00,686.55,458.89,743.37,656.56
40.00,1629.05,401.87,1904.01,872.74
40.00,612.40,446.42,701.77,714.02
40.00,1820.07,438.64,1919.53,820.90
40.00,1464.29,432.10,1514.60,556.37
40.00,462.84,448.58,591.23,745.11
40.00,1254.45,426.47,1294.17,547.20
40.00,687.11,471.84,744.55,659.66
41.00,1635.53,404.48,1900.95,875.18
41.00,613.26,447.06,702.58,713.98
41.00,1828.47,407.67,1919.46,823.66
41.00,1462.58,430.43,1515.99,556.26
41.00,473.21,449.79,592.13,744.12
41.00,1254.79,428.16,1293.66,547.03
41.00,691.21,465.79,746.27,661.83
42.00,1644.05,401.37,1901.31,874.21
42.00,614.42,445.62,703.54,713.42
42.00,1843.09,404.43,1919.55,826.96
42.00,1466.54,429.90,1517.09,556.01
42.00,478.33,448.84,592.01,753.76
42.00,1254.07,428.49,1291.81,547.92
42.00,692.58,461.66,745.62,658.77
43.00,1650.46,399.52,1911.96,883.35
43.00,616.54,446.38,705.27,713.82
43.00,1470.05,428.24,1519.30,555.79
43.00,460.16,446.72,592.00,757.50
43.00,1851.77,409.81,1919.53,819.98
43.00,1254.25,424.24,1297.82,548.36
43.00,693.24,454.25,748.62,662.97
43.00,1004.89,439.56,1051.15,527.51
44.00,1667.00,394.57,1918.01,885.10
44.00,616.39,447.13,706.39,713.52
44.00,1475.34,428.13,1520.57,555.99
44.00,461.15,446.31,591.97,761.49
44.00,1254.42,424.77,1296.82,548.75
44.00,1863.53,409.97,1919.51,840.62
44.00,694.13,454.30,750.09,662.04
44.00,1005.62,445.51,1050.92,526.42
45.00,616.47,443.79,709.35,714.33
45.00,1691.96,397.44,1910.96,880.37
45.00,461.75,445.49,591.60,762.21
45.00,1480.50,429.28,1520.35,556.13
45.00,1255.06,424.04,1300.55,548.24
45.00,697.55,453.87,750.41,662.76
45.00,1869.26,397.78,1919.51,850.53
45.00,1875.38,396.67,1919.36,581.77
46.00,616.98,444.01,710.56,716.14
46.00,1712.04,388.50,1908.73,880.37
46.00,459.61,444.68,591.54,765.33
46.00,1486.09,433.35,1520.87,556.08
46.00,1255.38,423.41,1299.78,548.34
46.00,698.33,449.17,749.44,664.81
46.00,1880.35,395.37,1919.29,578.18
46.00,1688.62,435.39,1773.24,639.36
47.00,616.58,442.93,711.27,716.17
47.00,459.22,444.26,591.10,764.92
47.00,1749.09,389.04,1917.46,884.53
47.00,1490.24,431.74,1523.80,554.44
47.00,1256.04,426.08,1299.53,547.44
47.00,698.99,455.28,755.54,662.91
48.00,618.21,443.97,713.41,715.41
48.00,1780.18,386.15,1919.26,869.59
48.00,460.32,443.81,590.74,762.87
48.00,1256.44,424.95,1300.66,547.64
48.00,1495.97,433.65,1531.64,556.40
48.00,699.76,450.05,751.57,664.76
48.00,1508.88,435.97,1547.10,554.61
49.00,1793.54,384.79,1919.16,873.87
49.00,618.65,443.92,715.24,715.07
49.00,463.20,443.03,590.21,762.03
49.00,1256.52,426.86,1300.71,547.55
49.00,698.86,459.10,757.19,662.32
50.00,618.03,442.59,716.87,715.96
50.00,1807.39,385.39,1919.11,877.13
50.00,463.39,442.50,589.96,761.93
50.00,1256.87,427.97,1298.43,547.57
50.00,701.00,453.85,757.91,663.10
50.00,1497.85,433.03,1538.48,558.15
51.00,618.61,444.42,716.01,716.92
51.00,1815.08,380.82,1918.98,875.69
51.00,457.08,442.38,589.79,762.35
51.00,1257.10,426.82,1301.35,548.02
51.00,699.30,454.72,760.40,662.89
51.00,1510.13,432.09,1547.92,555.05
51.00,1498.82,436.48,1538.44,555.84
51.00,581.73,439.53,636.70,587.59
52.00,619.09,444.76,716.72,717.94
52.00,466.98,441.75,589.40,762.24
52.00,1821.35,381.85,1919.56,873.74
52.00,1256.76,426.51,1300.36,548.24
52.00,699.93,454.42,761.07,661.21
52.00,1516.80,435.88,1552.12,554.97
52.00,1499.32,438.89,1540.10,555.82
52.00,593.07,441.43,638.12,586.67
53.00,620.91,444.67,717.58,717.58
53.00,1821.10,386.76,1919.53,878.81
53.00,469.48,441.21,589.23,761.95
53.00,1257.00,427.29,1301.17,548.79
53.00,698.37,455.27,763.68,662.50
53.00,1496.55,435.02,1551.81,557.03
53.00,1082.97,448.77,1133.16,589.51
53.00,1495.83,434.99,1532.95,556.74
53.00,1521.38,435.06,1557.09,555.73
54.00,621.69,443.57,716.31,719.22
54.00,1815.90,393.81,1919.52,875.83
54.00,469.11,442.65,589.31,761.40
54.00,1257.27,426.07,1302.01,547.91
54.00,695.46,454.84,765.92,660.98
54.00,1524.38,437.26,1561.74,554.02
54.00,1082.60,448.65,1132.55,590.01
55.00,622.99,445.23,715.32,720.28
55.00,468.46,441.03,588.99,761.97
55.00,1819.19,408.33,1919.55,874.80
55.00,1258.00,426.89,1302.05,548.02
55.00,693.84,459.77,767.10,660.25
55.00,1528.38,432.31,1568.74,552.46
55.00,1496.33,438.45,1544.29,554.68
55.00,1670.42,405.56,1786.55,635.82
55.00,572.90,441.67,628.78,587.99
56.00,623.62,443.73,713.94,720.67
56.00,470.95,441.27,589.83,761.08
56.00,1821.60,387.14,1919.71,884.67
56.00,1531.21,435.68,1566.97,552.86
56.00,1258.55,425.50,1302.36,547.22
56.00,698.68,460.90,764.68,660.31
56.00,1669.63,406.29,1786.90,637.08
56.00,1496.89,442.29,1531.96,554.26
56.00,579.22,443.10,636.16,587.98
56.00,1081.99,452.30,1132.86,591.40
57.00,624.70,445.36,715.47,723.21
57.00,468.84,439.76,589.48,762.30
57.00,1258.76,427.41,1301.18,547.38
57.00,1534.03,436.66,1569.58,552.11
57.00,1823.52,383.27,1919.66,883.01
57.00,698.01,467.30,764.31,662.90
57.00,575.83,439.40,636.93,588.44
58.00,625.40,443.91,715.36,722.12
58.00,475.49,443.21,589.83,762.07
58.00,1259.53,428.65,1301.06,547.42
58.00,1534.65,435.35,1570.61,550.78
58.00,699.05,486.34,764.80,665.00
58.00,1829.12,405.83,1919.63,886.94
58.00,578.67,440.42,636.44,588.38
59.00,625.77,442.31,715.22,723.59
59.00,489.96,441.85,593.49,759.24
59.00,1259.48,430.41,1301.73,547.92
59.00,1538.64,435.93,1574.44,549.99
59.00,703.61,456.85,774.02,668.26
59.00,1876.01,391.88,1919.31,613.27
59.00,1501.35,437.59,1542.87,555.75
60.00,625.51,443.05,714.32,725.04
60.00,489.33,441.40,600.78,759.05
60.00,1259.44,428.08,1303.12,547.77
60.00,1541.74,436.12,1574.06,549.89
60.00,703.17,454.92,771.44,672.32
60.00,1537.58,437.05,1567.06,550.66
60.00,1877.07,396.79,1919.33,640.52
60.00,1085.05,445.42,1137.19,590.79
61.00,623.85,443.93,714.66,728.55
61.00,483.16,441.03,609.97,763.08
61.00,1259.34,428.04,1302.89,547.39
61.00,705.34,455.06,776.92,670.17
61.00,1544.93,435.45,1577.93,549.72
