433,44,1072.30,399.41,171.45,622.06,1.0,0,1
433,207,983.89,415.12,124.37,521.51,1.0,0,1
433,308,731.87,416.21,122.75,309.27,1.0,0,1
433,335,648.76,447.99,85.87,247.10,1.0,0,1
433,353,545.91,437.37,136.80,317.16,1.0,0,1
433,387,397.45,449.65,104.85,301.54,1.0,0,1
433,402,830.39,442.90,50.88,155.04,1.0,0,1
433,440,1208.78,282.33,613.91,792.73,1.0,0,1
433,441,1430.72,296.77,475.26,770.83,1.0,0,1
433,442,1185.98,408.38,138.75,385.15,1.0,0,1
433,445,1269.32,428.87,89.57,183.57,1.0,0,1
433,446,1270.31,418.89,87.87,270.34,1.0,0,1
433,449,648.07,449.91,71.98,193.94,1.0,0,1
