312,44,1020.22,403.14,230.28,614.78,1.0,0,1
312,94,1679.34,427.13,240.49,513.95,1.0,0,1
312,169,799.01,447.25,68.95,207.58,1.0,0,1
312,193,496.20,454.24,41.41,107.27,1.0,0,1
312,207,868.55,418.70,152.25,523.79,1.0,0,1
312,245,1877.04,296.29,86.80,349.61,1.0,0,1
312,276,734.54,478.34,47.74,119.96,1.0,0,1
312,279,1282.89,430.51,118.73,262.20,1.0,0,1
312,287,1191.09,436.93,42.33,113.56,1.0,0,1
312,302,1640.89,407.14,134.91,410.98,1.0,0,1
312,305,377.29,464.90,43.61,106.33,1.0,0,1
312,308,2.02,395.84,122.26,462.61,1.0,0,1
