511,387,902.70,443.08,147.79,281.55,1.0,0,1
511,457,1776.39,394.93,144.96,478.61,1.0,0,1
511,473,1320.84,416.53,234.53,643.53,1.0,0,1
511,492,707.63,439.55,121.07,256.22,1.0,0,1
511,517,1032.67,460.65,81.88,217.25,1.0,0,1
511,519,96.90,487.56,129.99,230.09,1.0,0,1
511,522,1471.85,417.43,122.17,541.55,1.0,0,1
511,524,570.81,452.24,30.18,81.73,1.0,0,1
511,540,1552.71,376.25,289.41,698.93,1.0,0,1
511,547,541.20,454.35,28.53,79.44,1.0,0,1
511,549,873.51,430.74,68.41,267.01,1.0,0,1
511,556,1097.81,436.75,57.88,153.61,1.0,0,1
