318,44,1040.10,402.09,211.68,616.15,1.0,0,1
318,94,1705.18,407.89,138.48,421.32,1.0,0,1
318,169,806.67,446.25,74.24,211.05,1.0,0,1
318,193,494.95,453.59,43.13,108.56,1.0,0,1
318,207,867.73,419.70,161.40,528.81,1.0,0,1
318,276,732.01,479.11,51.07,120.05,1.0,0,1
318,279,1257.90,417.60,82.17,269.03,1.0,0,1
318,287,1201.55,444.72,40.87,105.08,1.0,0,1
318,302,1785.46,415.03,201.01,606.84,1.0,0,1
318,305,373.62,462.48,47.43,110.94,1.0,0,1
318,308,28.81,403.97,258.61,451.91,1.0,0,1
318,318,1790.77,418.72,126.84,516.80,1.0,0,1
318,321,1432.87,435.00,36.38,112.46,1.0,0,1
318,322,676.18,483.53,52.11,119.48,1.0,0,1
