285,44,995.14,408.01,145.58,633.79,1.0,0,1
285,94,1483.34,421.82,146.24,430.64,1.0,0,1
285,169,716.67,453.58,82.95,191.48,1.0,0,1
285,193,506.58,443.11,44.33,120.11,1.0,0,1
285,207,812.17,425.12,195.08,493.92,1.0,0,1
285,245,1830.57,464.19,79.89,187.68,1.0,0,1
285,261,1106.38,450.56,125.20,341.38,1.0,0,1
285,262,1872.53,392.83,46.95,250.92,1.0,0,1
285,269,1556.99,466.56,31.61,105.44,1.0,0,1
285,270,1347.23,444.24,35.56,101.72,1.0,0,1
285,274,1456.54,416.06,103.06,227.51,1.0,0,1
285,275,740.42,455.19,60.37,189.24,1.0,0,1
285,276,687.06,466.66,46.26,134.96,1.0,0,1
285,277,1107.45,459.72,65.77,152.41,1.0,0,1
