339,44,1059.00,399.82,196.01,618.76,1.0,0,1
339,94,1813.61,387.62,121.02,470.68,1.0,0,1
339,193,488.15,452.27,39.17,109.63,1.0,0,1
339,207,875.17,422.57,164.55,521.05,1.0,0,1
339,276,734.71,486.10,43.65,115.13,1.0,0,1
339,308,232.13,408.65,209.48,414.62,1.0,0,1
339,321,1483.19,436.32,46.83,109.81,1.0,0,1
339,335,0.24,444.65,149.31,339.37,1.0,0,1
339,339,373.54,460.32,50.34,112.37,1.0,0,1
339,340,676.96,487.29,48.33,117.61,1.0,0,1
339,343,1208.28,456.16,75.11,167.50,1.0,0,1
339,345,1830.83,473.47,70.59,167.48,1.0,0,1
