476,387,741.60,437.49,114.26,292.48,1.0,0,1
476,441,-2.17,389.71,321.39,678.57,1.0,0,1
476,457,1512.85,413.54,156.18,393.20,1.0,0,1
476,464,1335.81,398.58,216.42,676.92,1.0,0,1
476,473,1153.38,415.86,165.19,593.14,1.0,0,1
476,477,1872.22,386.88,46.40,260.83,1.0,0,1
476,482,836.16,408.23,86.47,293.80,1.0,0,1
476,492,604.55,442.56,91.88,263.29,1.0,0,1
476,495,435.86,472.77,87.71,181.68,1.0,0,1
476,512,1295.62,409.11,102.06,567.27,1.0,0,1
476,513,1854.78,384.89,62.74,266.61,1.0,0,1
476,516,1089.36,425.85,61.67,167.98,1.0,0,1
476,517,903.06,421.46,71.65,264.58,1.0,0,1
476,519,362.74,486.67,81.29,166.97,1.0,0,1
