288,44,1000.59,407.03,145.51,633.67,1.0,0,1
288,94,1499.55,431.93,202.56,424.27,1.0,0,1
288,169,720.13,449.23,84.90,198.69,1.0,0,1
288,193,504.78,438.66,45.49,124.65,1.0,0,1
288,207,815.80,425.14,200.45,494.07,1.0,0,1
288,245,1832.75,475.07,73.37,164.80,1.0,0,1
288,262,1869.62,390.91,49.27,253.39,1.0,0,1
288,270,1351.11,444.59,34.94,103.26,1.0,0,1
288,274,1469.82,417.54,92.77,232.55,1.0,0,1
288,276,685.08,475.78,45.76,126.30,1.0,0,1
288,277,1110.94,468.50,59.68,132.20,1.0,0,1
288,279,1484.66,422.62,60.34,236.31,1.0,0,1
