361,44,1065.38,401.17,209.97,616.19,1.0,0,1
361,207,902.00,416.48,160.41,522.81,1.0,0,1
361,276,735.79,485.12,45.17,116.37,1.0,0,1
361,308,393.52,404.42,192.80,394.46,1.0,0,1
361,335,147.88,439.25,150.27,325.59,1.0,0,1
361,340,667.70,488.37,53.31,117.76,1.0,0,1
361,347,1863.57,384.70,61.62,262.71,1.0,0,1
361,349,1535.19,429.67,43.91,113.58,1.0,0,1
361,350,1667.18,415.37,115.24,220.16,1.0,0,1
361,353,3.53,445.95,215.64,409.86,1.0,0,1
361,362,1039.55,435.13,66.80,209.62,1.0,0,1
361,368,1868.41,387.39,51.14,260.96,1.0,0,1
361,370,1831.57,472.15,71.34,170.94,1.0,0,1
