28,2,588.12,443.26,101.24,271.24,1.0,0,1
28,4,466.63,445.44,118.56,282.99,1.0,0,1
28,5,719.26,461.97,50.75,109.82,1.0,0,1
28,12,1680.08,412.44,118.20,391.22,1.0,0,1
28,14,1250.05,441.17,35.26,106.41,1.0,0,1
28,18,666.66,454.69,63.60,209.04,1.0,0,1
28,22,1425.06,439.95,50.09,119.50,1.0,0,1
28,34,1532.94,411.60,175.13,409.09,1.0,0,1
28,39,1086.96,446.13,49.41,143.69,1.0,0,1
28,41,1847.85,484.59,61.79,170.22,1.0,0,1
28,44,496.78,452.44,91.05,264.18,1.0,0,1
28,46,1551.91,441.52,34.44,115.69,1.0,0,1
28,47,1469.09,456.54,32.25,101.19,1.0,0,1
