485,387,802.60,438.14,79.04,286.30,1.0,0,1
485,441,-6.69,551.29,124.26,515.78,1.0,0,1
485,457,1577.11,419.38,178.34,415.78,1.0,0,1
485,464,1358.05,401.49,278.38,666.81,1.0,0,1
485,473,1190.96,422.74,162.04,586.41,1.0,0,1
485,477,1876.75,397.09,42.94,246.72,1.0,0,1
485,482,858.28,421.11,62.44,264.04,1.0,0,1
485,492,636.70,432.14,103.54,269.01,1.0,0,1
485,495,376.15,473.87,92.06,188.57,1.0,0,1
485,516,1096.27,435.87,54.71,156.42,1.0,0,1
485,517,902.38,450.18,102.59,231.02,1.0,0,1
485,519,347.86,474.79,128.29,198.78,1.0,0,1
485,522,1341.69,440.40,92.80,508.04,1.0,0,1
485,524,561.76,447.01,36.68,86.64,1.0,0,1
485,528,1859.03,385.09,60.52,265.12,1.0,0,1
