199,2,817.94,433.18,156.37,377.78,1.0,0,1
199,14,1147.92,467.49,28.16,81.25,1.0,0,1
199,44,651.52,424.60,166.95,533.77,1.0,0,1
199,94,963.18,450.30,106.50,308.81,1.0,0,1
199,136,1042.01,442.84,91.52,267.81,1.0,0,1
199,159,1877.14,393.39,42.87,253.47,1.0,0,1
199,169,569.40,446.23,66.05,168.50,1.0,0,1
199,174,1671.48,431.45,110.12,205.16,1.0,0,1
199,179,1146.44,440.08,44.55,110.15,1.0,0,1
199,180,456.31,471.29,37.50,104.70,1.0,0,1
199,181,1169.31,436.01,39.47,112.50,1.0,0,1
199,183,1038.91,447.03,82.30,157.58,1.0,0,1
199,185,654.32,425.61,154.62,417.95,1.0,0,1
