529,387,1004.26,440.31,86.48,282.58,1.0,0,1
529,473,1442.14,410.17,181.47,653.75,1.0,0,1
529,492,789.06,436.81,105.64,246.13,1.0,0,1
529,517,1088.43,447.86,93.82,227.62,1.0,0,1
529,522,1574.21,418.46,170.26,583.46,1.0,0,1
529,524,576.11,453.31,31.32,82.66,1.0,0,1
529,540,1682.95,380.63,245.63,597.86,1.0,0,1
529,549,912.48,412.52,76.11,291.94,1.0,0,1
529,559,669.87,456.49,49.59,117.53,1.0,0,1
529,567,716.64,452.57,31.45,88.92,1.0,0,1
529,568,542.67,451.76,30.57,83.46,1.0,0,1
529,572,1610.95,376.54,303.22,694.66,1.0,0,1
