301,44,1011.80,402.37,163.22,629.63,1.0,0,1
301,94,1612.01,419.69,185.17,457.77,1.0,0,1
301,169,766.39,453.90,71.90,197.70,1.0,0,1
301,193,503.86,449.30,41.51,108.73,1.0,0,1
301,207,881.02,420.68,140.79,513.89,1.0,0,1
301,245,1840.42,472.01,65.07,178.93,1.0,0,1
301,276,681.78,486.57,46.80,119.96,1.0,0,1
301,279,1379.63,425.10,88.94,279.69,1.0,0,1
301,287,1162.61,442.87,52.96,107.80,1.0,0,1
301,295,1877.21,389.40,42.65,252.89,1.0,0,1
301,298,736.65,484.30,40.16,114.95,1.0,0,1
301,302,1578.55,419.89,91.09,340.42,1.0,0,1
